2026-07-25 06:08:33 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 15:23:52 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'ONUSDT', 'level': 0.13483, 'approach_count': 4}
2026-07-25 15:23:52 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'ONUSDT', 'level': 0.13483, 'distance_pct': 1.7274052478133988}
2026-07-25 15:23:52 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.65'}
2026-07-25 15:23:57 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 15:24:02 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'ESPORTSUSDT', 'level': 0.04865, 'level_type': 'mid_impulse_pause', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-25 15:24:02 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'ESPORTSUSDT', 'resistance': 0.04865, 'from_support': 0.04692}
2026-07-25 15:24:02 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ESPORTSUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=1.00'}
2026-07-25 15:24:03 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'ESPORTSUSDT', 'level': 0.04865, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-25 15:24:07 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.65'}
2026-07-25 15:24:13 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 15:24:28 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:24:44 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:24:59 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 15:25:14 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:25:30 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:25:45 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:26:01 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:26:16 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:26:32 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:26:44 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 5, 'new': 0}
2026-07-25 15:26:47 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:27:03 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:27:18 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:27:33 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:27:49 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:28:04 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:28:20 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 15:28:35 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 15:28:51 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 15:29:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:29:22 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'ESPORTSUSDT', 'level': 0.04865, 'event': 'zakol', 'fill_depth': 2.3432682425488225}
2026-07-25 15:29:57 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'EULUSDT', 'level': 1.4147, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.59}
2026-07-25 15:30:13 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:30:44 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'ESPORTSUSDT', 'level': 0.04865, 'level_type': 'mid_impulse_pause', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-25 15:30:44 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'ESPORTSUSDT', 'resistance': 0.04865, 'from_support': 0.04692}
2026-07-25 15:30:44 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'ESPORTSUSDT', 'level': 0.04865, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-25 15:31:25 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 15:31:41 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:31:56 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:32:12 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 5, 'block_threshold': 4}
2026-07-25 15:32:27 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 15:32:43 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 15:32:57 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'GWEIUSDT', 'level': 0.02326, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.04}
2026-07-25 15:32:57 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'GWEIUSDT', 'health': 25, 'broken': 0, 'correction': '103%'}
2026-07-25 15:32:58 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 15:33:13 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 15:33:19 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'ESPORTSUSDT', 'level': 0.04865, 'event': 'zakol', 'fill_depth': 1.8293936279547829}
2026-07-25 15:33:29 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 15:33:44 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 15:33:57 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'PROMUSDT', 'level': 1.897, 'type': 'pump_base', 'strength': 5, 'dist_atr': 3.37}
2026-07-25 15:33:57 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'PROMUSDT', 'level': 1.897, 'strength': 5}
2026-07-25 15:34:00 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 15:34:15 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 15:34:31 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 15:34:31 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'PROMUSDT', 'level': 1.897, 'distance_pct': 1.5057113187954265}
2026-07-25 15:34:46 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 15:35:02 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 15:35:17 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 14, 'block_threshold': 4}
2026-07-25 15:35:33 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'BANKUSDT', 'level': 0.33471, 'approach_count': 11, 'block_threshold': 4}
2026-07-25 15:36:14 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'PROMUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=1.00'}
2026-07-25 15:36:14 | INFO | trading.strategy2_signal_filter:check:988 | S2 signal passed all filters | {'symbol': 'PROMUSDT', 'level': 1.897, 'level_type': 'pump_base', 'strength': 5, 'p_bounce': 0.923, 'sl': 1.87414129, 'tp1': 1.914073, 'tp2': 1.95485714, 'rr': 0.75, 'phase': 'drop_tradeable', 'pos_struct_pct': 46.0, 'pos_local_pct': -20.7, 'struct_range': [1.667, 2.167], 'approach_speed_pct': -1.9888, 'red_candles_streak': 0, 'phase_streak_checks': 1, 'phase_streak_seconds': 0.0, 'bleed_in_last_12': 0, 'seconds_since_bleed': None, 'phase_seq': 'ddddddddddud', 'hours_since_pump_peak': 7.4, 'vol_decay': 0.31, 'natr_now_pct': 2.25, 'natr_1m': 0.617, 'natr_5m': 1.333, 'natr_15m': 2.791, 'candle_staleness_sec': 14.3, 'bot_version': '2026-07-18.1'}
2026-07-25 15:36:14 | WARNING | trading.bybit_client:set_leverage:93 | bybit set_leverage unexpected response | {'symbol': 'PROMUSDT', 'resp': {'retCode': 110074, 'retMsg': 'closed symbol error: This PROMUSDT contract is not live', 'result': {}, 'retExtInfo': {}, 'time': 1784993774462}}
2026-07-25 15:36:14 | INFO | trading.strategy2_live:_open_grid:592 | S2Live: leverage clamped to symbol max | {'symbol': 'PROMUSDT', 'requested': 10, 'effective': 5}
2026-07-25 15:36:15 | ERROR | trading.strategy2_live:_open_grid:657 | S2Live: failed to place limit order | {'symbol': 'PROMUSDT', 'index': 1, 'price': 1.9084, 'error': 'place_limit_order failed: retCode=110074 retMsg=This contract is not live symbol=PROMUSDT price=1.9084 qty=52.4'}
2026-07-25 15:36:15 | WARNING | trading.strategy2_live:_open_grid:663 | S2Live: symbol not live on Bybit, cooldown 24h set | {'symbol': 'PROMUSDT'}
2026-07-25 15:36:48 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 4, 'new': 0}
2026-07-25 15:37:27 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'AKEUSDT', 'level': 0.0031414, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.44}
2026-07-25 15:39:35 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'BANKUSDT', 'level': 0.33471, 'result': 'пробой', 'outcome': 'breakout', 'duration': 2617.9}
2026-07-25 15:39:35 | INFO | __main__:_start_next_level_after_breakout:933 | Next level from cache started | {'symbol': 'BANKUSDT', 'level': 0.30605}
2026-07-25 15:42:57 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'DEXEUSDT', 'level': 4.307, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.83}
2026-07-25 15:42:58 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'DEXEUSDT', 'level': 4.109, 'strength': 4}
2026-07-25 15:45:20 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'ESPORTSUSDT'}
2026-07-25 15:45:21 | INFO | __main__:_run_phase1:474 | Weak monitor stopped (strength < 3) | {'symbol': 'ESPORTSUSDT', 'task_key': 'ESPORTSUSDT::0.04692', 'strength': 0}
2026-07-25 15:45:21 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'ESPORTSUSDT', 'level': 0.04692, 'close_below': 8}
2026-07-25 15:45:21 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'ESPORTSUSDT', 'level': 0.04692}
2026-07-25 15:46:52 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 4, 'new': 0}
2026-07-25 15:46:59 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'DEXEUSDT', 'level': 4.109, 'current': 4.682, 'distance_pct': 12.2}
2026-07-25 15:46:59 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'DEXEUSDT', 'level': 4.109}
2026-07-25 15:47:00 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'DEXEUSDT', 'total_levels': 2}
2026-07-25 15:48:51 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'DEXEUSDT'}
2026-07-25 15:48:52 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'DEXEUSDT', 'total_levels': 2}
2026-07-25 15:49:08 | INFO | trading.price_tracker:_save_post_exit_range:187 | post_exit_tracker saved | {'trade_id': 'de6dc3fb-30d3-4b3f-a324-d73926f733c8', 'high': 0.003273, 'low': 0.0030912}
2026-07-25 15:53:28 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'ESPORTSUSDT', 'level': 0.04692, 'type': 'pump_base', 'strength': 5, 'dist_atr': 3.81}
2026-07-25 15:53:28 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'ESPORTSUSDT', 'level': 0.04301, 'strength': 5}
2026-07-25 15:56:55 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 4, 'new': 0}
2026-07-25 15:57:00 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'ESPORTSUSDT', 'level': 0.04301, 'current': 0.05153, 'distance_pct': 16.5}
2026-07-25 15:57:00 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'ESPORTSUSDT', 'level': 0.04301}
2026-07-25 15:57:37 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'BANKUSDT', 'level': 0.30605, 'distance_pct': 0.09466605732193395}
2026-07-25 15:57:37 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'BANKUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.69'}
2026-07-25 15:57:53 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'BANKUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.69'}
2026-07-25 15:58:08 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'BANKUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.69'}
2026-07-25 16:00:17 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'BANKUSDT', 'level': 0.309715, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-25 16:00:17 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'BANKUSDT', 'level': 0.30605}
2026-07-25 16:00:17 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'BANKUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.69'}
2026-07-25 16:00:17 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'BANKUSDT', 'resistance': 0.309715, 'from_support': 0.30605}
2026-07-25 16:00:18 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'BANKUSDT', 'level': 0.309715, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-25 16:00:28 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'BANKUSDT', 'level': 0.29847, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.53}
2026-07-25 16:00:28 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'BANKUSDT', 'level': 0.29847, 'strength': 5}
2026-07-25 16:00:58 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'EULUSDT', 'level': 1.4147, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.4}
2026-07-25 16:01:29 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'BANKUSDT'}
2026-07-25 16:02:58 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'GWEIUSDT', 'level': 0.02327, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.26}
2026-07-25 16:02:58 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'GWEIUSDT', 'health': 40, 'broken': 0, 'correction': '107%'}
